acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.258,https://api.spotify.com/v1/audio-analysis/5kfQK1Vb1mKSwzVn32Tarj,0.641,241333,0.902,5kfQK1Vb1mKSwzVn32Tarj,5.07e-05,4,0.134,-4.118,0,0.0514,0,123.664,4,https://api.spotify.com/v1/tracks/5kfQK1Vb1mKSwzVn32Tarj,audio_features,spotify:track:5kfQK1Vb1mKSwzVn32Tarj,0.864
0.0241,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,0.469,382834,0.537,0vFOzaXqZHahrZp6enQwQb,0.00201,9,0.269,-10.421,1,0.152,0,124.193,1,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,audio_features,spotify:track:0vFOzaXqZHahrZp6enQwQb,0.783
0.447,https://api.spotify.com/v1/audio-analysis/5bdGM6A3QTdrngOtufCS2L,0.663,183720,0.387,5bdGM6A3QTdrngOtufCS2L,3.18e-05,10,0.121,-9.271,1,0.03,0,124.671,4,https://api.spotify.com/v1/tracks/5bdGM6A3QTdrngOtufCS2L,audio_features,spotify:track:5bdGM6A3QTdrngOtufCS2L,0.681
0.631,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,0.443,243027,0.403,7iN1s7xHE4ifF5povM6A48,0.0,0,0.111,-8.339,1,0.0322,0,143.462,4,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,audio_features,spotify:track:7iN1s7xHE4ifF5povM6A48,0.41
0.652,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,0.388,303373,0.338,2RlgNHKcydI9sayD2Df2xp,3.72e-06,10,0.248,-10.054,1,0.0328,0,177.784,4,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,audio_features,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.477
0.254,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,0.397,354320,0.396,7tFiyTwD0nx5a1eklYtX2J,0.0,3,0.268,-9.91,1,0.05,0,142.913,4,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,audio_features,spotify:track:7tFiyTwD0nx5a1eklYtX2J,0.227
0.832,https://api.spotify.com/v1/audio-analysis/6Hy22YDN9HJMRlJP1LwnJy,0.584,147841,0.281,6Hy22YDN9HJMRlJP1LwnJy,0.0,5,0.298,-11.091,1,0.0318,0,104.872,4,https://api.spotify.com/v1/tracks/6Hy22YDN9HJMRlJP1LwnJy,audio_features,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,0.473
0.142,https://api.spotify.com/v1/audio-analysis/05B7Kc8fvBlX0OWbE6piPZ,0.64,271573,0.651,05B7Kc8fvBlX0OWbE6piPZ,0.28,4,0.0341,-14.981,0,0.0517,0,111.676,4,https://api.spotify.com/v1/tracks/05B7Kc8fvBlX0OWbE6piPZ,audio_features,spotify:track:05B7Kc8fvBlX0OWbE6piPZ,0.801
0.0654,https://api.spotify.com/v1/audio-analysis/1jwKdqb7OindD204ocIryP,0.261,720186,0.604,1jwKdqb7OindD204ocIryP,0.145,6,0.066,-10.634,1,0.0845,0,69.606,4,https://api.spotify.com/v1/tracks/1jwKdqb7OindD204ocIryP,audio_features,spotify:track:1jwKdqb7OindD204ocIryP,0.506
0.778,https://api.spotify.com/v1/audio-analysis/1FTlLpP6V05yJWmcIg0rlK,0.725,132627,0.654,1FTlLpP6V05yJWmcIg0rlK,2.7e-06,2,0.0769,-6.283,1,0.0608,0,97.272,4,https://api.spotify.com/v1/tracks/1FTlLpP6V05yJWmcIg0rlK,audio_features,spotify:track:1FTlLpP6V05yJWmcIg0rlK,0.659
0.809,https://api.spotify.com/v1/audio-analysis/7xsrfbE3uNQgXoUl0t1TmO,0.592,134000,0.303,7xsrfbE3uNQgXoUl0t1TmO,1.66e-06,2,0.15,-14.811,0,0.0335,0,137.151,4,https://api.spotify.com/v1/tracks/7xsrfbE3uNQgXoUl0t1TmO,audio_features,spotify:track:7xsrfbE3uNQgXoUl0t1TmO,0.543
0.208,https://api.spotify.com/v1/audio-analysis/3yI282DoIJyERd0vGukMoB,0.643,140773,0.669,3yI282DoIJyERd0vGukMoB,0.00664,0,0.151,-7.485,1,0.0398,0,132.709,4,https://api.spotify.com/v1/tracks/3yI282DoIJyERd0vGukMoB,audio_features,spotify:track:3yI282DoIJyERd0vGukMoB,0.609
0.626,https://api.spotify.com/v1/audio-analysis/2dhwZ8n7OCodPQUJ5fT0ex,0.703,152160,0.478,2dhwZ8n7OCodPQUJ5fT0ex,0.0,7,0.113,-8.062,1,0.0441,0,117.562,4,https://api.spotify.com/v1/tracks/2dhwZ8n7OCodPQUJ5fT0ex,audio_features,spotify:track:2dhwZ8n7OCodPQUJ5fT0ex,0.734
0.334,https://api.spotify.com/v1/audio-analysis/79gdfWYlI8H3Az9dqQ0b9b,0.776,243147,0.675,79gdfWYlI8H3Az9dqQ0b9b,0.0,0,0.245,-7.399,1,0.029,0,110.245,4,https://api.spotify.com/v1/tracks/79gdfWYlI8H3Az9dqQ0b9b,audio_features,spotify:track:79gdfWYlI8H3Az9dqQ0b9b,0.627
0.835,https://api.spotify.com/v1/audio-analysis/3SW2jgQyGGs0mzvvOc0SkO,0.802,143853,0.523,3SW2jgQyGGs0mzvvOc0SkO,1.26e-06,2,0.0817,-6.479,1,0.0383,0,105.071,4,https://api.spotify.com/v1/tracks/3SW2jgQyGGs0mzvvOc0SkO,audio_features,spotify:track:3SW2jgQyGGs0mzvvOc0SkO,0.631
0.434,https://api.spotify.com/v1/audio-analysis/5WeMnpMIAf3yfoUC1QKOGR,0.488,251360,0.453,5WeMnpMIAf3yfoUC1QKOGR,0.000612,4,0.233,-9.248,1,0.039,0,145.542,4,https://api.spotify.com/v1/tracks/5WeMnpMIAf3yfoUC1QKOGR,audio_features,spotify:track:5WeMnpMIAf3yfoUC1QKOGR,0.164
0.546,https://api.spotify.com/v1/audio-analysis/1hbk34GiyNamnyGtKLe44U,0.649,242693,0.452,1hbk34GiyNamnyGtKLe44U,0.0,9,0.106,-8.308,1,0.0419,0,99.793,4,https://api.spotify.com/v1/tracks/1hbk34GiyNamnyGtKLe44U,audio_features,spotify:track:1hbk34GiyNamnyGtKLe44U,0.465
0.605,https://api.spotify.com/v1/audio-analysis/1wUQK1O1tL1UdFNw2j9Y34,0.628,186720,0.822,1wUQK1O1tL1UdFNw2j9Y34,0.0,9,0.177,-6.667,1,0.0347,0,80.162,4,https://api.spotify.com/v1/tracks/1wUQK1O1tL1UdFNw2j9Y34,audio_features,spotify:track:1wUQK1O1tL1UdFNw2j9Y34,0.8
0.208,https://api.spotify.com/v1/audio-analysis/0g5939v90IJpXfHKMQhA91,0.755,311147,0.488,0g5939v90IJpXfHKMQhA91,0.0039,9,0.0662,-16.318,1,0.0504,0,140.44,4,https://api.spotify.com/v1/tracks/0g5939v90IJpXfHKMQhA91,audio_features,spotify:track:0g5939v90IJpXfHKMQhA91,0.685
0.464,https://api.spotify.com/v1/audio-analysis/7lU5FqcEvaTBpdI2YcJUjz,0.693,205909,0.871,7lU5FqcEvaTBpdI2YcJUjz,0.00047,7,0.0935,-4.759,1,0.0489,0,126.098,4,https://api.spotify.com/v1/tracks/7lU5FqcEvaTBpdI2YcJUjz,audio_features,spotify:track:7lU5FqcEvaTBpdI2YcJUjz,0.89
0.443,https://api.spotify.com/v1/audio-analysis/4TQ90ljASOU0gnF8T3QKIb,0.486,218952,0.663,4TQ90ljASOU0gnF8T3QKIb,0.0,7,0.0984,-6.28,1,0.0346,0,79.901,4,https://api.spotify.com/v1/tracks/4TQ90ljASOU0gnF8T3QKIb,audio_features,spotify:track:4TQ90ljASOU0gnF8T3QKIb,0.332
0.159,https://api.spotify.com/v1/audio-analysis/5EuAj9nZiWRKeBkgxMXsW4,0.745,241933,0.666,5EuAj9nZiWRKeBkgxMXsW4,0.0,9,0.302,-5.899,1,0.0566,0,129.995,4,https://api.spotify.com/v1/tracks/5EuAj9nZiWRKeBkgxMXsW4,audio_features,spotify:track:5EuAj9nZiWRKeBkgxMXsW4,0.708
0.103,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,0.728,235213,0.974,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,4,0.175,-2.261,0,0.0665,0,79.526,4,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,0.965
0.0383,https://api.spotify.com/v1/audio-analysis/5R9a4t5t5O0IsznsrKPVro,0.426,193213,0.584,5R9a4t5t5O0IsznsrKPVro,0.0,1,0.188,-5.293,1,0.296,0,193.437,4,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro,audio_features,spotify:track:5R9a4t5t5O0IsznsrKPVro,0.272
0.192,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,0.671,252307,0.939,4QNpBfC0zvjKqPJcyqBy9W,0.0,8,0.298,-3.206,1,0.161,0,129.023,4,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.529
0.269,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,0.64,262533,0.743,5fVZC9GiM4e8vu99W0Xf6J,0.0,10,0.101,-4.08,1,0.0379,0,122.035,4,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.361
0.03,https://api.spotify.com/v1/audio-analysis/0JEqGkvUiMTQmFY6sgL9kg,0.649,253813,0.552,0JEqGkvUiMTQmFY6sgL9kg,6.47e-06,1,0.111,-5.419,0,0.0292,0,89.969,4,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,audio_features,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,0.158
0.143,https://api.spotify.com/v1/audio-analysis/1j3H54xdahpAkNI0q6S89q,0.659,252160,0.696,1j3H54xdahpAkNI0q6S89q,0.0,3,0.13,-4.291,1,0.071,0,86.001,4,https://api.spotify.com/v1/tracks/1j3H54xdahpAkNI0q6S89q,audio_features,spotify:track:1j3H54xdahpAkNI0q6S89q,0.665
6.79e-05,https://api.spotify.com/v1/audio-analysis/4omisSlTk6Dsq2iQD7MA07,0.487,204000,0.9,4omisSlTk6Dsq2iQD7MA07,0.0,0,0.358,-4.417,1,0.0482,0,149.937,4,https://api.spotify.com/v1/tracks/4omisSlTk6Dsq2iQD7MA07,audio_features,spotify:track:4omisSlTk6Dsq2iQD7MA07,0.484
0.0208,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,0.583,258827,0.786,4E6cwWJWZw2zWf7VFbH7wf,0.0,2,0.188,-3.142,0,0.0301,0,123.052,4,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,audio_features,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,0.573
0.142,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,0.843,270507,0.805,0I3q5fE6wg7LIfHGngUTnV,0.0,4,0.0771,-5.946,0,0.269,0,94.946,4,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,audio_features,spotify:track:0I3q5fE6wg7LIfHGngUTnV,0.615
0.0825,https://api.spotify.com/v1/audio-analysis/4WY3HyGXsWqjFRCVD6gnTe,0.655,244827,0.488,4WY3HyGXsWqjFRCVD6gnTe,1.16e-06,1,0.221,-9.17,1,0.22,0,91.025,4,https://api.spotify.com/v1/tracks/4WY3HyGXsWqjFRCVD6gnTe,audio_features,spotify:track:4WY3HyGXsWqjFRCVD6gnTe,0.791
0.00666,https://api.spotify.com/v1/audio-analysis/0BRHnOFm6sjxN1i9LJrUDu,0.494,175093,0.939,0BRHnOFm6sjxN1i9LJrUDu,0.0,1,0.139,-3.127,1,0.126,0,177.751,4,https://api.spotify.com/v1/tracks/0BRHnOFm6sjxN1i9LJrUDu,audio_features,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,0.893
0.00172,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,0.542,203347,0.905,0ntQJM78wzOLVeCUAW7Y45,0.0104,9,0.136,-5.653,1,0.054,0,153.398,4,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,audio_features,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0.374
0.0746,https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj,0.755,199693,0.832,5OMwQFBcte0aWFJFqrr5oj,1.27e-06,2,0.291,-2.741,0,0.116,0,120.032,4,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,audio_features,spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.735
0.132,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,0.775,246027,0.719,48td6xvpokdYwvbl3JIiXP,1.79e-06,7,0.0662,-6.212,0,0.0435,0,117.513,4,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,audio_features,spotify:track:48td6xvpokdYwvbl3JIiXP,0.712
0.012,https://api.spotify.com/v1/audio-analysis/06hsdMbBxWGqBO0TV0Zrkf,0.727,193133,0.886,06hsdMbBxWGqBO0TV0Zrkf,0.0124,9,0.0561,-8.092,0,0.0519,0,131.994,4,https://api.spotify.com/v1/tracks/06hsdMbBxWGqBO0TV0Zrkf,audio_features,spotify:track:06hsdMbBxWGqBO0TV0Zrkf,0.57
0.0971,https://api.spotify.com/v1/audio-analysis/3a94DkjR4idw3bp8yzai59,0.614,219333,0.799,3a94DkjR4idw3bp8yzai59,0.0,5,0.313,-6.95,0,0.382,0,174.114,4,https://api.spotify.com/v1/tracks/3a94DkjR4idw3bp8yzai59,audio_features,spotify:track:3a94DkjR4idw3bp8yzai59,0.9
0.0449,https://api.spotify.com/v1/audio-analysis/59VRFpPnC8pOhIH2WCWXF9,0.728,247406,0.784,59VRFpPnC8pOhIH2WCWXF9,0.0918,11,0.0964,-11.776,1,0.0379,0,129.981,4,https://api.spotify.com/v1/tracks/59VRFpPnC8pOhIH2WCWXF9,audio_features,spotify:track:59VRFpPnC8pOhIH2WCWXF9,0.964
0.19,https://api.spotify.com/v1/audio-analysis/6i2pjicTCz4wfCxogGrq0v,0.785,227027,0.864,6i2pjicTCz4wfCxogGrq0v,9.19e-06,10,0.345,-2.955,0,0.192,0,106.495,4,https://api.spotify.com/v1/tracks/6i2pjicTCz4wfCxogGrq0v,audio_features,spotify:track:6i2pjicTCz4wfCxogGrq0v,0.776
0.0111,https://api.spotify.com/v1/audio-analysis/2eP6GhdRE1Ydnw2uXzo7q8,0.452,196664,0.794,2eP6GhdRE1Ydnw2uXzo7q8,0.00182,0,0.416,-5.151,1,0.0483,0,137.825,4,https://api.spotify.com/v1/tracks/2eP6GhdRE1Ydnw2uXzo7q8,audio_features,spotify:track:2eP6GhdRE1Ydnw2uXzo7q8,0.282
0.233,https://api.spotify.com/v1/audio-analysis/5Y0E3dOeynKuLDAXu0t0Bg,0.66,237800,0.536,5Y0E3dOeynKuLDAXu0t0Bg,0.00669,10,0.111,-8.786,0,0.29,0,159.963,4,https://api.spotify.com/v1/tracks/5Y0E3dOeynKuLDAXu0t0Bg,audio_features,spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,0.775
0.00631,https://api.spotify.com/v1/audio-analysis/3jDdpx9PMlfMBS5tOBHFm9,0.715,213093,0.833,3jDdpx9PMlfMBS5tOBHFm9,0.0,2,0.164,-5.379,1,0.108,0,95.487,4,https://api.spotify.com/v1/tracks/3jDdpx9PMlfMBS5tOBHFm9,audio_features,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,0.612
0.0724,https://api.spotify.com/v1/audio-analysis/7h7bxENDwrQ7db47VAz6yB,0.68,177012,0.852,7h7bxENDwrQ7db47VAz6yB,0.00404,1,0.112,-4.165,1,0.0732,0,127.944,3,https://api.spotify.com/v1/tracks/7h7bxENDwrQ7db47VAz6yB,audio_features,spotify:track:7h7bxENDwrQ7db47VAz6yB,0.559
0.103,https://api.spotify.com/v1/audio-analysis/7o7E1nrHWncYY7PY94gCiX,0.68,252773,0.678,7o7E1nrHWncYY7PY94gCiX,0.00828,1,0.204,-11.548,1,0.0754,0,131.165,4,https://api.spotify.com/v1/tracks/7o7E1nrHWncYY7PY94gCiX,audio_features,spotify:track:7o7E1nrHWncYY7PY94gCiX,0.251
0.0525,https://api.spotify.com/v1/audio-analysis/44AXd3UVaaVYsSQqBpnYO2,0.673,194093,0.901,44AXd3UVaaVYsSQqBpnYO2,0.000535,2,0.0736,-2.379,1,0.0348,0,100.002,4,https://api.spotify.com/v1/tracks/44AXd3UVaaVYsSQqBpnYO2,audio_features,spotify:track:44AXd3UVaaVYsSQqBpnYO2,0.503
0.0939,https://api.spotify.com/v1/audio-analysis/7fqhrLJzKHJ0RW32N0y2Gp,0.537,242893,0.606,7fqhrLJzKHJ0RW32N0y2Gp,0.00559,2,0.11,-7.048,1,0.0347,0,128.73,4,https://api.spotify.com/v1/tracks/7fqhrLJzKHJ0RW32N0y2Gp,audio_features,spotify:track:7fqhrLJzKHJ0RW32N0y2Gp,0.582
0.346,https://api.spotify.com/v1/audio-analysis/25FTMokYEbEWHEdss5JLZS,0.625,241667,0.85,25FTMokYEbEWHEdss5JLZS,0.000233,4,0.174,-3.904,1,0.0495,0,94.661,4,https://api.spotify.com/v1/tracks/25FTMokYEbEWHEdss5JLZS,audio_features,spotify:track:25FTMokYEbEWHEdss5JLZS,0.633
0.355,https://api.spotify.com/v1/audio-analysis/1huvgyViHY5lWS0wpVNMR9,0.646,203880,0.953,1huvgyViHY5lWS0wpVNMR9,0.029,1,0.0349,-6.368,1,0.0339,0,130.976,4,https://api.spotify.com/v1/tracks/1huvgyViHY5lWS0wpVNMR9,audio_features,spotify:track:1huvgyViHY5lWS0wpVNMR9,0.906
0.351,https://api.spotify.com/v1/audio-analysis/0dAn58pe2GWDTlqa2Th4mP,0.817,153995,0.719,0dAn58pe2GWDTlqa2Th4mP,3.33e-06,0,0.0641,-6.858,1,0.0982,0,137.947,4,https://api.spotify.com/v1/tracks/0dAn58pe2GWDTlqa2Th4mP,audio_features,spotify:track:0dAn58pe2GWDTlqa2Th4mP,0.838
0.297,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,0.633,211160,0.673,2M9ULmQwTaTGmAdXaXpfz5,0.0,6,0.206,-6.403,0,0.258,0,86.776,4,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,audio_features,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,0.659
0.113,https://api.spotify.com/v1/audio-analysis/3GpdNg7Krt9vjc6tgDoKe1,0.624,257187,0.826,3GpdNg7Krt9vjc6tgDoKe1,0.0,2,0.0938,-5.534,1,0.0287,0,110.372,4,https://api.spotify.com/v1/tracks/3GpdNg7Krt9vjc6tgDoKe1,audio_features,spotify:track:3GpdNg7Krt9vjc6tgDoKe1,0.526
0.23,https://api.spotify.com/v1/audio-analysis/0uSGTaHms9ceAxb7L6VLrU,0.651,169612,0.782,0uSGTaHms9ceAxb7L6VLrU,0.0,1,0.139,-4.622,1,0.0303,0,94.94,4,https://api.spotify.com/v1/tracks/0uSGTaHms9ceAxb7L6VLrU,audio_features,spotify:track:0uSGTaHms9ceAxb7L6VLrU,0.619
0.218,https://api.spotify.com/v1/audio-analysis/43CFDpciGFDm226POTLEXU,0.423,211720,0.813,43CFDpciGFDm226POTLEXU,1.62e-06,9,0.0732,-5.011,1,0.0507,0,173.995,4,https://api.spotify.com/v1/tracks/43CFDpciGFDm226POTLEXU,audio_features,spotify:track:43CFDpciGFDm226POTLEXU,0.421
0.397,https://api.spotify.com/v1/audio-analysis/3z08d5wXO54ot89xVQgxqO,0.612,234293,0.671,3z08d5wXO54ot89xVQgxqO,1.19e-06,6,0.0984,-4.448,1,0.0276,0,149.986,4,https://api.spotify.com/v1/tracks/3z08d5wXO54ot89xVQgxqO,audio_features,spotify:track:3z08d5wXO54ot89xVQgxqO,0.7
0.106,https://api.spotify.com/v1/audio-analysis/0ME4uQYTQmovH1v9PbWqW2,0.464,189267,0.688,0ME4uQYTQmovH1v9PbWqW2,0.0,8,0.146,-4.553,1,0.0301,0,173.793,4,https://api.spotify.com/v1/tracks/0ME4uQYTQmovH1v9PbWqW2,audio_features,spotify:track:0ME4uQYTQmovH1v9PbWqW2,0.411
0.4,https://api.spotify.com/v1/audio-analysis/0y4CZzUZKjays43Cw0AtRs,0.634,192053,0.516,0y4CZzUZKjays43Cw0AtRs,0.0,8,0.142,-6.05,1,0.0373,0,153.831,4,https://api.spotify.com/v1/tracks/0y4CZzUZKjays43Cw0AtRs,audio_features,spotify:track:0y4CZzUZKjays43Cw0AtRs,0.769
0.254,https://api.spotify.com/v1/audio-analysis/34DFpyq5NJJ79GnGbbJH3p,0.557,230973,0.511,34DFpyq5NJJ79GnGbbJH3p,0.0,8,0.099,-6.788,1,0.0291,0,156.042,4,https://api.spotify.com/v1/tracks/34DFpyq5NJJ79GnGbbJH3p,audio_features,spotify:track:34DFpyq5NJJ79GnGbbJH3p,0.602
0.0677,https://api.spotify.com/v1/audio-analysis/0u3zalSKQIUJ0foEGILmxe,0.44,250664,0.793,0u3zalSKQIUJ0foEGILmxe,0.0,6,0.0788,-3.95,1,0.0502,0,143.599,4,https://api.spotify.com/v1/tracks/0u3zalSKQIUJ0foEGILmxe,audio_features,spotify:track:0u3zalSKQIUJ0foEGILmxe,0.447
0.749,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,0.655,198440,0.56,56eGOeSsqdg3FLxdo83TwV,0.0,9,0.115,-6.857,1,0.0486,0,140.975,4,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,audio_features,spotify:track:56eGOeSsqdg3FLxdo83TwV,0.599
0.0104,https://api.spotify.com/v1/audio-analysis/3bDXhWsPiFTHtrsMg5faL2,0.513,235266,0.949,3bDXhWsPiFTHtrsMg5faL2,0.0,0,0.154,-1.723,1,0.0461,0,159.985,4,https://api.spotify.com/v1/tracks/3bDXhWsPiFTHtrsMg5faL2,audio_features,spotify:track:3bDXhWsPiFTHtrsMg5faL2,0.797
0.295,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,0.65,176893,0.782,0OlS52TmtK2gPaEtdmr7DN,0.0,8,0.107,-4.295,1,0.0721,0,171.988,4,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,audio_features,spotify:track:0OlS52TmtK2gPaEtdmr7DN,0.944
0.103,https://api.spotify.com/v1/audio-analysis/09ts3GnICqYEU5PkQCpJK3,0.707,278893,0.632,09ts3GnICqYEU5PkQCpJK3,1.09e-05,10,0.0841,-7.031,1,0.0789,0,97.04,4,https://api.spotify.com/v1/tracks/09ts3GnICqYEU5PkQCpJK3,audio_features,spotify:track:09ts3GnICqYEU5PkQCpJK3,0.372
0.205,https://api.spotify.com/v1/audio-analysis/5fSPbm5lcwtqwXkeQQswW8,0.589,179347,0.641,5fSPbm5lcwtqwXkeQQswW8,0.0,5,0.0864,-8.12,1,0.0838,0,160.031,4,https://api.spotify.com/v1/tracks/5fSPbm5lcwtqwXkeQQswW8,audio_features,spotify:track:5fSPbm5lcwtqwXkeQQswW8,0.57
0.0617,https://api.spotify.com/v1/audio-analysis/0w3Q14i073jLoew1hgJkwD,0.594,205200,0.824,0w3Q14i073jLoew1hgJkwD,0.0,9,0.0861,-4.252,1,0.0458,0,116.005,4,https://api.spotify.com/v1/tracks/0w3Q14i073jLoew1hgJkwD,audio_features,spotify:track:0w3Q14i073jLoew1hgJkwD,0.671
0.257,https://api.spotify.com/v1/audio-analysis/5S5rw0WLVCAux5B5bWCehK,0.611,209280,0.8,5S5rw0WLVCAux5B5bWCehK,0.0,0,0.194,-5.61,1,0.0377,0,89.974,4,https://api.spotify.com/v1/tracks/5S5rw0WLVCAux5B5bWCehK,audio_features,spotify:track:5S5rw0WLVCAux5B5bWCehK,0.527
0.032,https://api.spotify.com/v1/audio-analysis/30MM5jWpUmOxtTNd9Ey5LZ,0.663,157080,0.738,30MM5jWpUmOxtTNd9Ey5LZ,0.000225,7,0.0856,-5.48,1,0.0303,0,130.02,4,https://api.spotify.com/v1/tracks/30MM5jWpUmOxtTNd9Ey5LZ,audio_features,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,0.825
0.381,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,0.66,227427,0.383,5kNe7PE09d6Kvw5pAsx23n,0.0,2,0.119,-9.377,1,0.0304,0,83.096,4,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,audio_features,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.381
0.00916,https://api.spotify.com/v1/audio-analysis/66pxmg3Jhjm09tHoWR1wVR,0.612,212893,0.848,66pxmg3Jhjm09tHoWR1wVR,0.0,6,0.366,-3.736,1,0.0368,0,120.996,4,https://api.spotify.com/v1/tracks/66pxmg3Jhjm09tHoWR1wVR,audio_features,spotify:track:66pxmg3Jhjm09tHoWR1wVR,0.719
0.463,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,0.731,165387,0.469,7mldq42yDuxiUNn08nvzHO,1.04e-06,5,0.103,-7.226,1,0.0326,0,98.963,4,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.631
0.013,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,0.551,240760,0.801,1mMLMZYXkMueg65jRRWG1l,6.03e-06,6,0.265,-5.069,1,0.0303,0,128.027,4,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,audio_features,spotify:track:1mMLMZYXkMueg65jRRWG1l,0.625
0.00585,https://api.spotify.com/v1/audio-analysis/4gB7HrYHbJVJ5RFOjxmoq4,0.544,221800,0.781,4gB7HrYHbJVJ5RFOjxmoq4,0.0,6,0.191,-6.16,0,0.0311,0,144.075,4,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,audio_features,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,0.527
0.0119,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,0.638,224293,0.722,6E9V9TRlVOLjenGjHemzEH,0.00808,9,0.189,-6.177,1,0.0332,0,103.017,4,https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH,audio_features,spotify:track:6E9V9TRlVOLjenGjHemzEH,0.469
0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,0,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327
